FIR_ID,FIR_Number,Station_ID,District,Incident_Date,FIR_Date,Crime_Head,Crime_Subhead,BNS_Sections,Latitude,Longitude,Complainant_ID,Victim_ID,Accused_ID,Investigating_Officer,Status
FIR202500123,FIR/0123/2025,PS0068,Belagavi,2025-01-15 09:54,2025-01-15 12:54,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",16.030944,74.380539,P007647,P009852,"P006712, P000343",PI Ramesh Gowda,Chargesheeted
FIR202500128,FIR/0128/2025,PS0115,Bengaluru Urban,2025-01-15 15:15,2025-01-15 17:15,Murder,Personal Enmity,BNS 103(1),12.884555,77.409649,P003058,P007244,P009244,SI Mahesh Bhat,Under Investigation
FIR202500121,FIR/0121/2025,PS0138,Bengaluru Urban,2025-01-15 08:42,2025-01-15 17:42,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",13.157365,77.44939,P005818,P008396,P002824,PI Ramesh Gowda,Untraced
FIR202500129,FIR/0129/2025,PS0114,Bengaluru Urban,2025-01-15 15:20,2025-01-15 21:20,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",12.963729,77.737355,P002355,P006058,P001156,PI Chetan Kumar,Chargesheeted
FIR202500127,FIR/0127/2025,PS0179,Bidar,2025-01-15 13:28,2025-01-15 23:28,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",18.09864,77.374605,P006397,P003487,P005231,SI Ganesh Rao,Closed
FIR202500133,FIR/0133/2025,PS0072,Bengaluru Rural,2025-01-15 22:11,2025-01-16 00:11,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",13.309313,77.626059,P000520,P004673,P006803,PI Harish Naik,Chargesheeted
FIR202500101,FIR/0101/2025,PS0075,Bengaluru Rural,2025-01-12 15:53,2025-01-16 00:53,Theft,Pocket Pick,BNS 303(2),13.196392,77.509886,P004025,P001462,P001918,PI Lakshmi Devi,Under Investigation
FIR202500134,FIR/0134/2025,PS0126,Bengaluru Urban,2025-01-15 23:38,2025-01-16 03:38,Fraud,Land Scam,BNS 318(4),12.852854,77.560637,P004629,P007642,P002651,PI Chetan Kumar,Under Investigation
FIR202500136,FIR/0136/2025,PS0111,Bengaluru Urban,2025-01-16 02:07,2025-01-16 08:07,Dacoity,Bank Dacoity,BNS 310(2),12.763218,77.550551,P004471,P000406,P005286,PI Harish Naik,Chargesheeted
FIR202500140,FIR/0140/2025,PS0234,Chamarajanagar,2025-01-16 07:57,2025-01-16 10:57,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",12.02635,76.832287,P002311,P005627,P006194,PI Harish Naik,Chargesheeted
FIR202500138,FIR/0138/2025,PS0122,Bengaluru Urban,2025-01-16 03:09,2025-01-16 11:09,Theft,House Theft,BNS 303(2),13.135049,77.544514,P001452,P007765,P009584,SI Ravi Kumar,Chargesheeted
FIR202500139,FIR/0139/2025,PS0143,Bengaluru Urban,2025-01-16 07:36,2025-01-16 11:36,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",12.777333,77.427095,P009430,P000149,"P008923, P007681",SI Ganesh Rao,Chargesheeted
FIR202500141,FIR/0141/2025,PS0129,Bengaluru Urban,2025-01-16 10:18,2025-01-16 13:18,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",12.798706,77.760952,P009473,P000245,P000584,PI Ramesh Gowda,Chargesheeted
FIR202500105,FIR/0105/2025,PS0124,Bengaluru Urban,2025-01-13 14:46,2025-01-16 18:46,Robbery,Highway Robbery,BNS 309(4),13.078017,77.692453,P000820,P003185,P000219,SI Ravi Kumar,Under Investigation
FIR202500119,FIR/0119/2025,PS0219,Chamarajanagar,2025-01-15 07:19,2025-01-16 19:19,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",11.862295,76.861187,P004893,P004153,P004922,PI Lakshmi Devi,Under Investigation
FIR202500142,FIR/0142/2025,PS0205,Chamarajanagar,2025-01-16 14:29,2025-01-16 20:29,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",11.939017,76.782436,P009653,P004757,P001119,PI Chetan Kumar,Chargesheeted
FIR202500114,FIR/0114/2025,PS0136,Bengaluru Urban,2025-01-14 14:34,2025-01-16 20:34,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",12.81409,77.622876,P001961,P007396,P007092,SI Ganesh Rao,Chargesheeted
FIR202500125,FIR/0125/2025,PS0236,Chikkaballapura,2025-01-15 12:51,2025-01-16 20:51,Theft,Snatching,BNS 303(2),13.614637,77.926943,P000519,P009970,P003491,PI Chetan Kumar,Chargesheeted
FIR202500124,FIR/0124/2025,PS0019,Bagalkote,2025-01-15 11:52,2025-01-16 20:52,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",16.052292,75.86274,P001417,P008470,P005309,SI Prakash Sharma,Chargesheeted
FIR202500143,FIR/0143/2025,PS0094,Bengaluru Rural,2025-01-16 14:51,2025-01-17 00:51,NDPS,Drug Trafficking,NDPS Act Sec 20(b),13.061175,77.698964,P006286,P007896,P008145,PI Suresh Kulkarni,Chargesheeted
FIR202500145,FIR/0145/2025,PS0115,Bengaluru Urban,2025-01-16 19:30,2025-01-17 02:30,Vehicle Theft,Car Theft,BNS 303(2),12.89524,77.40636,P007189,P007756,"P003817, P006442",PI Suresh Kulkarni,Chargesheeted
FIR202500146,FIR/0146/2025,PS0055,Belagavi,2025-01-16 19:38,2025-01-17 02:38,Theft,House Theft,BNS 303(2),15.833193,74.369431,P006449,P007414,P001139,PI Harish Naik,Under Investigation
FIR202500155,FIR/0155/2025,PS0136,Bengaluru Urban,2025-01-17 03:59,2025-01-17 08:59,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",12.841498,77.592273,P000989,P007322,"P008715, P003404",PI Naveen Patil,Closed
FIR202500135,FIR/0135/2025,PS0153,Bidar,2025-01-16 00:35,2025-01-17 09:35,Assault,Public Affray,"BNS 115(2), BNS 117(2)",17.770079,77.330264,P006300,P003684,P001615,SI Mahesh Bhat,Chargesheeted
FIR202500153,FIR/0153/2025,PS0135,Bengaluru Urban,2025-01-17 02:29,2025-01-17 12:29,Fraud,Corporate Fraud,BNS 318(4),12.92003,77.461629,P009340,P005126,P005651,PI Chetan Kumar,Under Investigation
FIR202500137,FIR/0137/2025,PS0071,Bengaluru Rural,2025-01-16 03:04,2025-01-17 13:04,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",13.026197,77.508903,P007794,P008753,P000106,PI Lakshmi Devi,Under Investigation
FIR202500122,FIR/0122/2025,PS0060,Belagavi,2025-01-15 09:32,2025-01-17 14:32,Dacoity,Armed Dacoity,BNS 310(2),16.002316,74.549944,P007620,P007022,P002284,PI Lakshmi Devi,Under Investigation
FIR202500144,FIR/0144/2025,PS0095,Bengaluru Rural,2025-01-16 15:13,2025-01-17 16:13,Theft,House Theft,BNS 303(2),13.112237,77.402251,P004149,P009949,P007072,SI Prakash Sharma,Chargesheeted
FIR202500159,FIR/0159/2025,PS0090,Bengaluru Rural,2025-01-17 13:08,2025-01-17 22:08,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",13.391991,77.469498,P006241,P009558,P002201,PI Naveen Patil,Chargesheeted
FIR202500148,FIR/0148/2025,PS0110,Bengaluru Urban,2025-01-16 21:31,2025-01-17 23:31,Dacoity,Armed Dacoity,BNS 310(2),13.141812,77.62108,P004822,P008946,P000272,PI Harish Naik,Chargesheeted
FIR202500166,FIR/0166/2025,PS0129,Bengaluru Urban,2025-01-17 22:38,2025-01-17 23:38,Fraud,Land Scam,BNS 318(4),12.817174,77.770848,P002646,P004083,P006485,PI Harish Naik,Under Investigation
FIR202500165,FIR/0165/2025,PS0098,Bengaluru Rural,2025-01-17 21:50,2025-01-17 23:50,Dacoity,Bank Dacoity,BNS 310(2),13.279524,77.728293,P006114,P005777,P007429,PI Harish Naik,Under Investigation
FIR202500162,FIR/0162/2025,PS0115,Bengaluru Urban,2025-01-17 18:00,2025-01-18 01:00,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",12.875095,77.388545,P006806,P001809,P004387,SI Mahesh Bhat,Chargesheeted
FIR202500149,FIR/0149/2025,PS0127,Bengaluru Urban,2025-01-16 21:45,2025-01-18 01:45,Theft,Snatching,BNS 303(2),13.123291,77.650439,P001865,P001535,P006999,SI Mahesh Bhat,Chargesheeted
FIR202500160,FIR/0160/2025,PS0148,Bengaluru Urban,2025-01-17 14:50,2025-01-18 02:50,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",12.867559,77.660508,P000079,P006523,P005588,PI Naveen Patil,Chargesheeted
FIR202500164,FIR/0164/2025,PS0117,Bengaluru Urban,2025-01-17 19:11,2025-01-18 04:11,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",13.114616,77.774291,P003953,P005240,"P003295, P005769",SI Divya Hegde,Untraced
FIR202500154,FIR/0154/2025,PS0087,Bengaluru Rural,2025-01-17 03:15,2025-01-18 05:15,Murder,Gang Conflict,BNS 103(1),13.15257,77.517905,P002182,P000001,P008480,PI Naveen Patil,Under Investigation
FIR202500173,FIR/0173/2025,PS0138,Bengaluru Urban,2025-01-18 03:15,2025-01-18 06:15,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",13.151879,77.451454,P007844,P006349,P003126,PI Ramesh Gowda,Under Investigation
FIR202500169,FIR/0169/2025,PS0237,Chikkaballapura,2025-01-18 00:10,2025-01-18 07:10,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",13.341825,77.653802,P009082,P006059,P002112,PI Harish Naik,Chargesheeted
FIR202500177,FIR/0177/2025,PS0021,Bagalkote,2025-01-18 07:20,2025-01-18 10:20,Murder,Dowry Homicide,BNS 103(1),16.012999,75.530914,P005770,P001153,P005485,PI Naveen Patil,Under Investigation
FIR202500175,FIR/0175/2025,PS0076,Bengaluru Rural,2025-01-18 03:53,2025-01-18 10:53,Dacoity,Armed Dacoity,BNS 310(2),13.310608,77.7498,P006922,P009177,P007458,SI Ganesh Rao,Under Investigation
FIR202500180,FIR/0180/2025,PS0124,Bengaluru Urban,2025-01-18 09:50,2025-01-18 11:50,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),13.065945,77.665305,P009852,P000788,"P000652, P008950",PI Chetan Kumar,Untraced
FIR202500178,FIR/0178/2025,PS0117,Bengaluru Urban,2025-01-18 08:35,2025-01-18 13:35,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",13.125997,77.790293,P001113,P002720,P008041,PI Suresh Kulkarni,Chargesheeted
FIR202500126,FIR/0126/2025,PS0133,Bengaluru Urban,2025-01-15 13:07,2025-01-18 14:07,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",13.01782,77.521449,P009142,P005584,P007035,PI Harish Naik,Under Investigation
FIR202500185,FIR/0185/2025,PS0126,Bengaluru Urban,2025-01-18 13:51,2025-01-18 15:51,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",12.884435,77.574613,P002301,P007715,P005867,SI Ganesh Rao,Under Investigation
FIR202500184,FIR/0184/2025,PS0140,Bengaluru Urban,2025-01-18 13:20,2025-01-18 16:20,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",13.026971,77.677356,P003279,P007844,P003891,PI Suresh Kulkarni,Under Investigation
FIR202500182,FIR/0182/2025,PS0121,Bengaluru Urban,2025-01-18 12:15,2025-01-18 20:15,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",13.083738,77.502797,P008475,P002631,P006945,PI Chetan Kumar,Chargesheeted
FIR202500161,FIR/0161/2025,PS0120,Bengaluru Urban,2025-01-17 16:52,2025-01-18 21:52,Fraud,Corporate Fraud,BNS 318(4),13.119104,77.40774,P007509,P006812,P002329,PI Lakshmi Devi,Chargesheeted
FIR202500189,FIR/0189/2025,PS0123,Bengaluru Urban,2025-01-18 19:25,2025-01-18 22:25,Fraud,Land Scam,BNS 318(4),13.024388,77.478292,P008620,P009584,P001671,PI Suresh Kulkarni,Under Investigation
FIR202500186,FIR/0186/2025,PS0086,Bengaluru Rural,2025-01-18 15:36,2025-01-18 23:36,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",13.33355,77.503811,P008373,P009242,P009320,PI Lakshmi Devi,Untraced
FIR202500132,FIR/0132/2025,PS0143,Bengaluru Urban,2025-01-15 20:46,2025-01-19 00:46,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",12.808019,77.407478,P005002,P004811,"P009435, P004961",SI Ravi Kumar,Under Investigation
FIR202500130,FIR/0130/2025,PS0137,Bengaluru Urban,2025-01-15 17:17,2025-01-19 03:17,Fraud,Cheating,BNS 318(4),12.884875,77.733758,P000130,P002079,P007280,PI Ramesh Gowda,Under Investigation
FIR202500190,FIR/0190/2025,PS0149,Bengaluru Urban,2025-01-18 19:54,2025-01-19 03:54,Vehicle Theft,Car Theft,BNS 303(2),13.06902,77.465172,P005978,P000548,P002078,PI Lakshmi Devi,Under Investigation
FIR202500131,FIR/0131/2025,PS0144,Bengaluru Urban,2025-01-15 18:34,2025-01-19 04:34,Vehicle Theft,Car Theft,BNS 303(2),12.821824,77.557509,P002227,P008610,P003144,SI Mahesh Bhat,Chargesheeted
FIR202500192,FIR/0192/2025,PS0143,Bengaluru Urban,2025-01-18 22:54,2025-01-19 04:54,Fraud,Corporate Fraud,BNS 318(4),12.780928,77.41138,P003475,P000735,P001521,PI Ramesh Gowda,Chargesheeted
FIR202500191,FIR/0191/2025,PS0129,Bengaluru Urban,2025-01-18 22:34,2025-01-19 06:34,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",12.800438,77.760795,P000325,P000376,P007917,PI Chetan Kumar,Chargesheeted
FIR202500194,FIR/0194/2025,PS0118,Bengaluru Urban,2025-01-19 05:06,2025-01-19 07:06,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",12.780735,77.710799,P004973,P003905,P001400,PI Harish Naik,Under Investigation
FIR202500197,FIR/0197/2025,PS0117,Bengaluru Urban,2025-01-19 06:43,2025-01-19 09:43,Fraud,Cheating,BNS 318(4),13.130802,77.770062,P007390,P005345,P003782,PI Chetan Kumar,Chargesheeted
FIR202500168,FIR/0168/2025,PS0115,Bengaluru Urban,2025-01-17 23:46,2025-01-19 10:46,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",12.876005,77.40315,P000437,P002055,P009149,PI Naveen Patil,Closed
FIR202500171,FIR/0171/2025,PS0117,Bengaluru Urban,2025-01-18 00:48,2025-01-19 10:48,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",13.130774,77.773688,P005100,P002857,P009299,PI Suresh Kulkarni,Closed
FIR202500199,FIR/0199/2025,PS0126,Bengaluru Urban,2025-01-19 10:14,2025-01-19 11:14,Fraud,Cheating,BNS 318(4),12.883811,77.565711,P007051,P001649,P004301,PI Suresh Kulkarni,Under Investigation
FIR202500157,FIR/0157/2025,PS0135,Bengaluru Urban,2025-01-17 08:21,2025-01-19 12:21,Fraud,Land Scam,BNS 318(4),12.923654,77.463949,P000331,P001926,"P000909, P000220",PI Lakshmi Devi,Chargesheeted
FIR202500172,FIR/0172/2025,PS0146,Bengaluru Urban,2025-01-18 01:35,2025-01-19 12:35,Assault,Public Affray,"BNS 115(2), BNS 117(2)",12.954422,77.766858,P007791,P001001,P004581,PI Ramesh Gowda,Untraced
FIR202500198,FIR/0198/2025,PS0143,Bengaluru Urban,2025-01-19 08:04,2025-01-19 17:04,Dacoity,Bank Dacoity,BNS 310(2),12.784439,77.418687,P009554,P003948,P005947,SI Ganesh Rao,Chargesheeted
FIR202500163,FIR/0163/2025,PS0082,Bengaluru Rural,2025-01-17 18:45,2025-01-19 19:45,Theft,Pocket Pick,BNS 303(2),13.32498,77.406321,P008443,P004699,P007194,PI Lakshmi Devi,Chargesheeted
FIR202500203,FIR/0203/2025,PS0089,Bengaluru Rural,2025-01-19 14:24,2025-01-19 23:24,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),13.366597,77.59624,P007146,P008723,P009631,SI Ravi Kumar,Under Investigation
FIR202500147,FIR/0147/2025,PS0198,Chamarajanagar,2025-01-16 20:06,2025-01-20 01:06,Theft,House Theft,BNS 303(2),11.832174,77.048434,P004693,P001265,P001581,SI Prakash Sharma,Closed
FIR202500150,FIR/0150/2025,PS0178,Bidar,2025-01-16 21:53,2025-01-20 03:53,Theft,House Theft,BNS 303(2),17.862148,77.466708,P005175,P005041,P004087,PI Chetan Kumar,Under Investigation
FIR202500211,FIR/0211/2025,PS0067,Belagavi,2025-01-20 02:07,2025-01-20 05:07,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",15.878885,74.697221,P002964,P000455,P000168,SI Ravi Kumar,Chargesheeted
FIR202500193,FIR/0193/2025,PS0149,Bengaluru Urban,2025-01-19 01:44,2025-01-20 05:44,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",13.105904,77.46234,P003079,P002558,P001191,SI Divya Hegde,Chargesheeted
FIR202500156,FIR/0156/2025,PS0120,Bengaluru Urban,2025-01-17 04:04,2025-01-20 06:04,Fraud,Cheating,BNS 318(4),13.125478,77.413958,P004603,P006985,P009511,PI Harish Naik,Chargesheeted
FIR202500210,FIR/0210/2025,PS0147,Bengaluru Urban,2025-01-20 01:18,2025-01-20 06:18,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",12.911501,77.546042,P002409,P002308,P001778,SI Mahesh Bhat,Closed
FIR202500213,FIR/0213/2025,PS0113,Bengaluru Urban,2025-01-20 03:28,2025-01-20 09:28,Fraud,Cheating,BNS 318(4),13.150526,77.477264,P002875,P005834,P007105,PI Chetan Kumar,Under Investigation
FIR202500152,FIR/0152/2025,PS0130,Bengaluru Urban,2025-01-17 00:41,2025-01-20 09:41,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",13.129011,77.492303,P002752,P008477,P008878,SI Ravi Kumar,Chargesheeted
FIR202500151,FIR/0151/2025,PS0133,Bengaluru Urban,2025-01-16 23:11,2025-01-20 10:11,Vehicle Theft,Car Theft,BNS 303(2),13.003122,77.536907,P006062,P009155,P008019,PI Chetan Kumar,Under Investigation
FIR202500215,FIR/0215/2025,PS0086,Bengaluru Rural,2025-01-20 08:02,2025-01-20 12:02,POCSO,Harassment,"POCSO Act Sec 4, BNS 64",13.332375,77.470657,P005051,P001900,P005675,PI Chetan Kumar,Under Investigation
FIR202500212,FIR/0212/2025,PS0021,Bagalkote,2025-01-20 02:38,2025-01-20 14:38,Robbery,Highway Robbery,BNS 309(4),16.017557,75.535773,P008146,P008373,P002168,SI Mahesh Bhat,Chargesheeted
FIR202500202,FIR/0202/2025,PS0125,Bengaluru Urban,2025-01-19 12:57,2025-01-20 14:57,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",12.794499,77.706073,P007621,P009765,P009928,PI Chetan Kumar,Chargesheeted
FIR202500158,FIR/0158/2025,PS0128,Bengaluru Urban,2025-01-17 08:40,2025-01-20 15:40,Fraud,Cheating,BNS 318(4),13.012205,77.591064,P005850,P000435,P007853,PI Chetan Kumar,Under Investigation
FIR202500217,FIR/0217/2025,PS0145,Bengaluru Urban,2025-01-20 11:26,2025-01-20 16:26,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",12.826618,77.604953,P001924,P000392,P001913,SI Prakash Sharma,Under Investigation
FIR202500201,FIR/0201/2025,PS0128,Bengaluru Urban,2025-01-19 12:47,2025-01-20 16:47,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",13.028286,77.568685,P005854,P009432,P008752,PI Chetan Kumar,Chargesheeted
FIR202500222,FIR/0222/2025,PS0122,Bengaluru Urban,2025-01-20 14:44,2025-01-20 17:44,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",13.116887,77.553686,P007910,P006035,P003645,SI Mahesh Bhat,Under Investigation
FIR202500220,FIR/0220/2025,PS0100,Bengaluru Rural,2025-01-20 13:15,2025-01-20 19:15,Murder,Dowry Homicide,BNS 103(1),13.136968,77.543357,P002795,P004011,"P002741, P002535",SI Mahesh Bhat,Under Investigation
FIR202500227,FIR/0227/2025,PS0088,Bengaluru Rural,2025-01-20 20:16,2025-01-20 22:16,NDPS,Drug Trafficking,NDPS Act Sec 20(b),13.061164,77.383126,P001025,P003122,P005085,SI Ravi Kumar,Under Investigation
FIR202500226,FIR/0226/2025,PS0124,Bengaluru Urban,2025-01-20 19:11,2025-01-20 23:11,Fraud,Land Scam,BNS 318(4),13.094156,77.672745,P002225,P007310,P006096,SI Prakash Sharma,Chargesheeted
FIR202500223,FIR/0223/2025,PS0005,Bagalkote,2025-01-20 16:00,2025-01-21 02:00,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",16.147743,75.564616,P006178,P006267,P003541,PI Suresh Kulkarni,Chargesheeted
FIR202500170,FIR/0170/2025,PS0211,Chamarajanagar,2025-01-18 00:44,2025-01-21 02:44,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",11.84823,77.082929,P008826,P005283,P007444,PI Suresh Kulkarni,Untraced
FIR202500228,FIR/0228/2025,PS0132,Bengaluru Urban,2025-01-20 21:43,2025-01-21 04:43,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),12.98507,77.667799,P003864,P004497,P008327,SI Mahesh Bhat,Under Investigation
FIR202500188,FIR/0188/2025,PS0141,Bengaluru Urban,2025-01-18 18:47,2025-01-21 04:47,Fraud,Land Scam,BNS 318(4),12.852779,77.41158,P009717,P001103,P001291,SI Prakash Sharma,Chargesheeted
FIR202500206,FIR/0206/2025,PS0230,Chamarajanagar,2025-01-19 20:58,2025-01-21 04:58,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),11.744449,77.055999,P004769,P009042,P009582,PI Harish Naik,Closed
FIR202500208,FIR/0208/2025,PS0123,Bengaluru Urban,2025-01-20 00:42,2025-01-21 05:42,Fraud,Cheating,BNS 318(4),13.006745,77.499056,P005441,P008990,P009671,PI Naveen Patil,Under Investigation
FIR202500204,FIR/0204/2025,PS0076,Bengaluru Rural,2025-01-19 18:58,2025-01-21 05:58,Dacoity,Armed Dacoity,BNS 310(2),13.309776,77.776001,P005013,P006029,P001354,SI Ravi Kumar,Chargesheeted
FIR202500205,FIR/0205/2025,PS0007,Bagalkote,2025-01-19 19:25,2025-01-21 06:25,Assault,Public Affray,"BNS 115(2), BNS 117(2)",16.082837,75.637362,P003613,P003449,P009725,SI Ravi Kumar,Chargesheeted
FIR202500167,FIR/0167/2025,PS0022,Bagalkote,2025-01-17 22:48,2025-01-21 07:48,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",16.232834,75.628603,P008396,P003088,P007496,SI Mahesh Bhat,Chargesheeted
FIR202500231,FIR/0231/2025,PS0138,Bengaluru Urban,2025-01-21 03:26,2025-01-21 08:26,Fraud,Cheating,BNS 318(4),13.164749,77.454271,P000382,P005184,P009241,SI Mahesh Bhat,Chargesheeted
FIR202500230,FIR/0230/2025,PS0107,Bengaluru Rural,2025-01-21 03:10,2025-01-21 12:10,Dacoity,Bank Dacoity,BNS 310(2),13.113677,77.431394,P001709,P008997,P004666,SI Ganesh Rao,Under Investigation
FIR202500174,FIR/0174/2025,PS0179,Bidar,2025-01-18 03:26,2025-01-21 13:26,Theft,Snatching,BNS 303(2),18.082997,77.388793,P008095,P007847,P008151,PI Chetan Kumar,Under Investigation
FIR202500181,FIR/0181/2025,PS0126,Bengaluru Urban,2025-01-18 11:42,2025-01-21 13:42,Vehicle Theft,Car Theft,BNS 303(2),12.880093,77.566684,P004516,P002406,P008010,PI Harish Naik,Under Investigation
FIR202500183,FIR/0183/2025,PS0126,Bengaluru Urban,2025-01-18 13:05,2025-01-21 15:05,Vehicle Theft,Car Theft,BNS 303(2),12.8508,77.554974,P007596,P006475,P009015,PI Harish Naik,Under Investigation
FIR202500221,FIR/0221/2025,PS0142,Bengaluru Urban,2025-01-20 14:10,2025-01-21 15:10,Robbery,Highway Robbery,BNS 309(4),13.119505,77.776951,P009976,P001602,P002038,SI Ganesh Rao,Under Investigation
FIR202500240,FIR/0240/2025,PS0071,Bengaluru Rural,2025-01-21 10:35,2025-01-21 15:35,Murder,Personal Enmity,BNS 103(1),13.022802,77.505994,P004711,P004336,"P004150, P006864",SI Mahesh Bhat,Chargesheeted
FIR202500214,FIR/0214/2025,PS0128,Bengaluru Urban,2025-01-20 06:58,2025-01-21 15:58,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",13.018957,77.579795,P006667,P003481,P009625,PI Suresh Kulkarni,Under Investigation
FIR202500179,FIR/0179/2025,PS0189,Bidar,2025-01-18 09:34,2025-01-21 16:34,Dacoity,Bank Dacoity,BNS 310(2),17.905085,77.390859,P007857,P006392,P009515,PI Chetan Kumar,Untraced
FIR202500245,FIR/0245/2025,PS0120,Bengaluru Urban,2025-01-21 14:35,2025-01-21 16:35,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),13.123189,77.387577,P001074,P001617,P001580,PI Suresh Kulkarni,Under Investigation
FIR202500238,FIR/0238/2025,PS0148,Bengaluru Urban,2025-01-21 08:35,2025-01-21 16:35,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),12.847096,77.64302,P009758,P009897,P006075,SI Ganesh Rao,Under Investigation
FIR202500219,FIR/0219/2025,PS0119,Bengaluru Urban,2025-01-20 12:37,2025-01-21 16:37,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",12.804293,77.789638,P009658,P009993,P007652,PI Lakshmi Devi,Chargesheeted
FIR202500235,FIR/0235/2025,PS0112,Bengaluru Urban,2025-01-21 05:56,2025-01-21 16:56,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",13.09308,77.598344,P006959,P007137,P001506,PI Suresh Kulkarni,Untraced
FIR202500244,FIR/0244/2025,PS0151,Bengaluru Urban,2025-01-21 14:07,2025-01-21 21:07,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",12.862849,77.466876,P008143,P002829,P004046,PI Lakshmi Devi,Closed
FIR202500200,FIR/0200/2025,PS0127,Bengaluru Urban,2025-01-19 12:09,2025-01-21 22:09,Fraud,Land Scam,BNS 318(4),13.117691,77.648973,P007183,P009295,P004239,PI Naveen Patil,Chargesheeted
FIR202500187,FIR/0187/2025,PS0103,Bengaluru Rural,2025-01-18 16:29,2025-01-21 23:29,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",13.339852,77.4329,P006761,P005475,P002996,PI Suresh Kulkarni,Under Investigation
